Time,Speed,File,Speed_mps,Acceleration,Power_W,CumulativeTime
1884,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1884
1885,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1885
1886,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1886
1887,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1887
1888,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1888
1889,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1889
1890,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1890
1891,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1891
1892,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1892
1893,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1893
1894,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1894
1895,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1895
1896,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1896
1897,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1897
1898,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1898
1899,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1899
1900,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1900
1901,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1901
1902,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1902
1903,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1903
1904,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1904
1905,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1905
1906,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1906
1907,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1907
1908,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1908
1909,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1909
1910,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1910
1911,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1911
1912,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1912
1913,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1913
1914,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1914
1915,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1915
1916,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1916
1917,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1917
1918,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1918
1919,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1919
1920,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1920
1921,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1921
1922,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1922
1923,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1923
1924,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1924
1925,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1925
1926,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1926
1927,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1927
1928,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1928
1929,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1929
1930,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1930
1931,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1931
1932,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1932
1933,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1933
1934,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1934
1935,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1935
1936,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1936
1937,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1937
1938,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1938
1939,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1939
1940,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1940
1941,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1941
1942,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1942
1943,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1943
1944,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1944
1945,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1945
1946,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1946
1947,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1947
1948,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1948
1949,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1949
1950,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1950
1951,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1951
1952,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1952
1953,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1953
1954,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1954
1955,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1955
1956,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1956
1957,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1957
1958,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1958
1959,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1959
1960,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1960
1961,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1961
1962,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1962
1963,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1963
1964,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1964
1965,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1965
1966,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1966
1967,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1967
1968,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1968
1969,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1969
1970,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1970
1971,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1971
1972,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1972
1973,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1973
1974,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1974
1975,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1975
1976,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1976
1977,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1977
1978,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1978
1979,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1979
1980,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1980
1981,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1981
1982,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1982
1983,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1983
1984,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1984
1985,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1985
1986,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1986
1987,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1987
1988,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1988
1989,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1989
1990,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1990
1991,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1991
1992,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1992
1993,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1993
1994,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1994
1995,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1995
1996,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1996
1997,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1997
1998,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1998
1999,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,1999
2000,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2000
2001,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2001
2002,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2002
2003,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2003
2004,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2004
2005,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2005
2006,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2006
2007,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2007
2008,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2008
2009,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2009
2010,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2010
2011,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2011
2012,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2012
2013,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2013
2014,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2014
2015,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2015
2016,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2016
2017,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2017
2018,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2018
2019,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2019
2020,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2020
2021,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2021
2022,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2022
2023,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2023
2024,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2024
2025,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2025
2026,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2026
2027,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2027
2028,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2028
2029,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2029
2030,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2030
2031,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2031
2032,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2032
2033,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2033
2034,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2034
2035,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2035
2036,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2036
2037,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2037
2038,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2038
2039,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2039
2040,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2040
2041,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2041
2042,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2042
2043,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2043
2044,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2044
2045,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2045
2046,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2046
2047,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2047
2048,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2048
2049,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2049
2050,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2050
2051,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2051
2052,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2052
2053,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2053
2054,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2054
2055,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2055
2056,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2056
2057,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2057
2058,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2058
2059,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2059
2060,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2060
2061,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2061
2062,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2062
2063,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2063
2064,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2064
2065,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2065
2066,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2066
2067,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2067
2068,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2068
2069,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2069
2070,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2070
2071,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2071
2072,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2072
2073,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2073
2074,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2074
2075,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2075
2076,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2076
2077,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2077
2078,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2078
2079,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2079
2080,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2080
2081,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2081
2082,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2082
2083,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2083
2084,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2084
2085,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2085
2086,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2086
2087,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2087
2088,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2088
2089,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2089
2090,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2090
2091,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2091
2092,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2092
2093,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2093
2094,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2094
2095,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2095
2096,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2096
2097,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2097
2098,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2098
2099,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2099
2100,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2100
2101,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2101
2102,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2102
2103,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2103
2104,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2104
2105,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2105
2106,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2106
2107,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2107
2108,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2108
2109,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2109
2110,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2110
2111,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2111
2112,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2112
2113,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2113
2114,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2114
2115,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2115
2116,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2116
2117,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2117
2118,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2118
2119,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2119
2120,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2120
2121,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2121
2122,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2122
2123,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2123
2124,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2124
2125,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2125
2126,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2126
2127,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2127
2128,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2128
2129,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2129
2130,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2130
2131,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2131
2132,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2132
2133,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2133
2134,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2134
2135,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2135
2136,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2136
2137,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2137
2138,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2138
2139,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2139
2140,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2140
2141,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2141
2142,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2142
2143,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2143
2144,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2144
2145,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2145
2146,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2146
2147,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2147
2148,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2148
2149,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2149
2150,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2150
2151,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2151
2152,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2152
2153,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2153
2154,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2154
2155,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2155
2156,1.96,reduced_speed_1C_180W_2mph.txt,0.8761983999999999,0.0,164.6872813098722,2156
