Time_s,Time_h,Battery_Power_W,Pump_Power_W,Total_Flow_LPM,Pack_Current_A,Zone_1_Temp_C,Zone_2_Temp_C,Zone_3_Temp_C,Zone_4_Temp_C,Zone_5_Temp_C,Zone_6_Temp_C,Zone_7_Temp_C,Zone_8_Temp_C,Zone_1_Flow_LPM,Zone_2_Flow_LPM,Zone_3_Flow_LPM,Zone_4_Flow_LPM,Zone_5_Flow_LPM,Zone_6_Flow_LPM,Zone_7_Flow_LPM,Zone_8_Flow_LPM,Mean_Temp_C,Max_Temp_C,Min_Temp_C,Temp_Spread_K
2094,0.5816666666666667,164.6872813098722,200.00021784754932,20.0000108923745,0.4636466253093248,25.000743304839627,25.00072349633757,25.000749823982613,25.00077738986457,25.00072054640383,25.000720637361255,25.000779496812367,25.000755303196126,2.5000013615468126,2.5000013615468126,2.5000013615468126,2.5000013615468126,2.5000013615468126,2.5000013615468126,2.5000013615468126,2.5000013615468126,25.00074624984974,25.000779496812367,25.00072054640383,5.8950408536873056e-05
2095,0.5819444444444445,164.6872813098722,200.00018855081242,20.000009427538398,0.4636466253093248,25.00074330482776,25.000723496326042,25.000749823970647,25.00077738985214,25.000720546392348,25.000720637349772,25.0007794967999,25.000755303184082,2.5000011784422997,2.5000011784422997,2.5000011784422997,2.5000011784422997,2.5000011784422997,2.5000011784422997,2.5000011784422997,2.5000011784422997,25.00074624983784,25.0007794967999,25.000720546392348,5.895040755277137e-05
2096,0.5822222222222222,164.6872813098722,200.0000418358978,20.000002091794784,0.4636466253093248,25.000743304768328,25.00072349626829,25.000749823910727,25.000777389789885,25.00072054633485,25.000720637292268,25.00077949673748,25.000755303123757,2.500000261474348,2.500000261474348,2.500000261474348,2.500000261474348,2.500000261474348,2.500000261474348,2.500000261474348,2.500000261474348,25.000746249778196,25.00077949673748,25.00072054633485,5.895040262871021e-05
2097,0.5825,164.6872813098722,199.99982514115365,19.999991257055772,0.4636466253093248,25.000743304680547,25.000723496182992,25.000749823822225,25.000777389697937,25.000720546249926,25.000720637207337,25.000779496645286,25.00075530303466,2.4999989071319715,2.4999989071319715,2.4999989071319715,2.4999989071319715,2.4999989071319715,2.4999989071319715,2.4999989071319715,2.4999989071319715,25.000746249690113,25.000779496645286,25.000720546249926,5.895039535985802e-05
2098,0.5827777777777777,164.6872813098722,199.9996191974263,19.999980959862253,0.4636466253093248,25.00074330459712,25.000723496101926,25.00074982373811,25.00077738961055,25.000720546169212,25.00072063712662,25.000779496557666,25.000755302949983,2.4999976199827816,2.4999976199827816,2.4999976199827816,2.4999976199827816,2.4999976199827816,2.4999976199827816,2.4999976199827816,2.4999976199827816,25.000746249606397,25.000779496557666,25.000720546169212,5.895038845338263e-05
2099,0.5830555555555555,164.6872813098722,199.99953802794374,19.99997690138385,0.4636466253093248,25.00074330456424,25.000723496069977,25.00074982370496,25.00077738957611,25.0007205461374,25.000720637094805,25.000779496523133,25.00075530291661,2.499997112672981,2.499997112672981,2.499997112672981,2.499997112672981,2.499997112672981,2.499997112672981,2.499997112672981,2.499997112672981,25.000746249573407,25.000779496523133,25.0007205461374,5.895038573200395e-05
2100,0.5833333333333334,164.6872813098722,199.99966967837986,19.999983483912175,0.4636466253093248,25.00074330461757,25.0007234961218,25.000749823758728,25.00077738963197,25.000720546188997,25.000720637146404,25.000779496579142,25.000755302970738,2.499997935489022,2.499997935489022,2.499997935489022,2.499997935489022,2.499997935489022,2.499997935489022,2.499997935489022,2.499997935489022,25.000746249626914,25.000779496579142,25.000720546188997,5.895039014447434e-05
2101,0.5836111111111111,164.6872813098722,199.99984908709072,19.999992454353112,0.4636466253093248,25.000743304690246,25.000723496192418,25.000749823832003,25.000777389708098,25.00072054625931,25.000720637216723,25.000779496655475,25.000755303044503,2.499999056794139,2.499999056794139,2.499999056794139,2.499999056794139,2.499999056794139,2.499999056794139,2.499999056794139,2.499999056794139,25.000746249699848,25.000779496655475,25.00072054625931,5.8950396166324026e-05
2102,0.5838888888888889,164.6872813098722,200.00000106046673,20.000000053023335,0.4636466253093248,25.00074330475181,25.000723496252238,25.000749823894072,25.000777389772583,25.00072054631887,25.000720637276288,25.00077949672013,25.000755303106992,2.500000006627917,2.500000006627917,2.500000006627917,2.500000006627917,2.500000006627917,2.500000006627917,2.500000006627917,2.500000006627917,25.000746249761622,25.00077949672013,25.00072054631887,5.895040126091544e-05
2103,0.5841666666666666,164.6872813098722,200.00008828239325,20.000004414119175,0.4636466253093248,25.000743304787143,25.00072349628657,25.000749823929695,25.000777389809592,25.00072054635305,25.000720637310472,25.00077949675724,25.000755303142853,2.500000551764897,2.500000551764897,2.500000551764897,2.500000551764897,2.500000551764897,2.500000551764897,2.500000551764897,2.500000551764897,25.00074624979708,25.00077949675724,25.00072054635305,5.895040418835151e-05
2104,0.5844444444444444,164.6872813098722,200.0000946855204,20.00000473427546,0.4636466253093248,25.000743304789736,25.000723496289094,25.00074982393231,25.00077738981231,25.000720546355563,25.000720637312984,25.000779496759964,25.000755303145485,2.5000005917844326,2.5000005917844326,2.5000005917844326,2.5000005917844326,2.5000005917844326,2.5000005917844326,2.5000005917844326,2.5000005917844326,25.000746249799686,25.000779496759964,25.000720546355563,5.8950404401514334e-05
2105,0.5847222222222223,164.6872813098722,200.00002545131144,20.000001272565534,0.4636466253093248,25.00074330476169,25.00072349626184,25.000749823904034,25.000777389782932,25.000720546328427,25.00072063728585,25.00077949673051,25.00075530311702,2.5000001590706917,2.5000001590706917,2.5000001590706917,2.5000001590706917,2.5000001590706917,2.5000001590706917,2.5000001590706917,2.5000001590706917,25.000746249771538,25.00077949673051,25.000720546328427,5.89504020815923e-05
2106,0.585,164.6872813098722,199.9999070100357,19.999995350501244,0.4636466253093248,25.000743304713712,25.00072349621522,25.00074982385566,25.000777389732676,25.00072054628201,25.000720637239425,25.000779496680117,25.00075530306832,2.4999994188126555,2.4999994188126555,2.4999994188126555,2.4999994188126555,2.4999994188126555,2.4999994188126555,2.4999994188126555,2.4999994188126555,25.000746249723395,25.000779496680117,25.00072054628201,5.8950398106105695e-05
2107,0.5852777777777778,164.6872813098722,199.9997870407156,19.999989352032944,0.4636466253093248,25.00074330466511,25.000723496167996,25.000749823806665,25.000777389681772,25.00072054623499,25.000720637192405,25.000779496629075,25.000755303018995,2.499998669004118,2.499998669004118,2.499998669004118,2.499998669004118,2.499998669004118,2.499998669004118,2.499998669004118,2.499998669004118,25.000746249674624,25.000779496629075,25.00072054623499,5.895039408443381e-05
2108,0.5855555555555556,164.6872813098722,199.99973447107814,19.9999867235495,0.4636466253093248,25.000743304643816,25.0007234961473,25.000749823785192,25.000777389659465,25.00072054621439,25.000720637171803,25.00077949660671,25.00075530299738,2.4999983404436876,2.4999983404436876,2.4999983404436876,2.4999983404436876,2.4999983404436876,2.4999983404436876,2.4999983404436876,2.4999983404436876,25.00074624965326,25.00077949660671,25.00072054621439,5.8950392322287826e-05
2109,0.5858333333333333,164.6872813098722,199.99981150316097,19.999990575155827,0.4636466253093248,25.000743304675023,25.000723496177624,25.000749823816655,25.00077738969215,25.00072054624458,25.000720637201994,25.00077949663948,25.000755303029052,2.4999988218944784,2.4999988218944784,2.4999988218944784,2.4999988218944784,2.4999988218944784,2.4999988218944784,2.4999988218944784,2.4999988218944784,25.000746249684568,25.00077949663948,25.00072054624458,5.8950394901557956e-05
2110,0.5861111111111111,164.6872813098722,199.99993524495216,19.999996762247346,0.4636466253093248,25.000743304725148,25.000723496226332,25.000749823867192,25.000777389744655,25.000720546293074,25.00072063725049,25.00077949669213,25.00075530307993,2.499999595280918,2.499999595280918,2.499999595280918,2.499999595280918,2.499999595280918,2.499999595280918,2.499999595280918,2.499999595280918,25.000746249734867,25.00077949669213,25.000720546293074,5.895039905468025e-05
2111,0.5863888888888888,164.6872813098722,200.0000495820292,20.000002479101305,0.4636466253093248,25.000743304771465,25.000723496271338,25.00074982391389,25.00077738979317,25.000720546337885,25.000720637295306,25.000779496740773,25.000755303126944,2.500000309887663,2.500000309887663,2.500000309887663,2.500000309887663,2.500000309887663,2.500000309887663,2.500000309887663,2.500000309887663,25.000746249781344,25.000779496740773,25.000720546337885,5.8950402888058306e-05
2112,0.5866666666666667,164.6872813098722,200.00012223930796,20.000006111964463,0.4636466253093248,25.0007433048009,25.000723496299937,25.000749823943565,25.000777389824,25.00072054636636,25.000720637323784,25.00077949677169,25.000755303156815,2.500000763995558,2.500000763995558,2.500000763995558,2.500000763995558,2.500000763995558,2.500000763995558,2.500000763995558,2.500000763995558,25.000746249810877,25.00077949677169,25.00072054636636,5.8950405328772604e-05
2113,0.5869444444444445,164.6872813098722,200.00013595598193,20.000006797797944,0.4636466253093248,25.000743304806456,25.000723496305337,25.000749823949164,25.00077738982982,25.000720546371735,25.00072063732916,25.000779496777522,25.000755303162457,2.500000849724743,2.500000849724743,2.500000849724743,2.500000849724743,2.500000849724743,2.500000849724743,2.500000849724743,2.500000849724743,25.000746249816455,25.000779496777522,25.000720546371735,5.895040578707267e-05
2114,0.5872222222222222,164.6872813098722,200.00008848555453,20.000004424277236,0.4636466253093248,25.000743304787225,25.000723496286653,25.000749823929777,25.00077738980968,25.00072054635313,25.000720637310554,25.00077949675733,25.000755303142938,2.5000005530346545,2.5000005530346545,2.5000005530346545,2.5000005530346545,2.5000005530346545,2.5000005530346545,2.5000005530346545,2.5000005530346545,25.000746249797164,25.00077949675733,25.00072054635313,5.8950404199009654e-05
2115,0.5875,164.6872813098722,199.99999259584408,19.9999996297922,0.4636466253093248,25.00074330474838,25.000723496248906,25.000749823890615,25.00077738976899,25.00072054631555,25.00072063727297,25.00077949671653,25.00075530310351,2.499999953724025,2.499999953724025,2.499999953724025,2.499999953724025,2.499999953724025,2.499999953724025,2.499999953724025,2.499999953724025,25.00074624975818,25.00077949671653,25.00072054631555,5.895040098025106e-05
2116,0.5877777777777777,164.6872813098722,199.99987606896036,19.999993803447058,0.4636466253093248,25.000743304701178,25.00072349620304,25.000749823843023,25.00077738971955,25.000720546269882,25.0007206372273,25.000779496666954,25.0007553030556,2.4999992254308823,2.4999992254308823,2.4999992254308823,2.4999992254308823,2.4999992254308823,2.4999992254308823,2.4999992254308823,2.4999992254308823,25.00074624971081,25.000779496666954,25.000720546269882,5.8950397072266014e-05
2117,0.5880555555555556,164.6872813098722,199.99978170126778,19.99998908506041,0.4636466253093248,25.00074330466295,25.000723496165893,25.00074982380448,25.000777389679506,25.0007205462329,25.000720637190312,25.000779496626805,25.0007553030168,2.499998635632551,2.499998635632551,2.499998635632551,2.499998635632551,2.499998635632551,2.499998635632551,2.499998635632551,2.499998635632551,25.000746249672456,25.000779496626805,25.0007205462329,5.8950393906798126e-05
2118,0.5883333333333334,164.6872813098722,199.99976730337198,19.999988365165215,0.4636466253093248,25.000743304657117,25.000723496160226,25.0007498237986,25.000777389673395,25.000720546227257,25.00072063718467,25.000779496620677,25.000755303010877,2.499998545645652,2.499998545645652,2.499998545645652,2.499998545645652,2.499998545645652,2.499998545645652,2.499998545645652,2.499998545645652,25.000746249666598,25.000779496620677,25.000720546227257,5.895039342007635e-05
2119,0.5886111111111111,164.6872813098722,199.99987080516544,19.99999354025723,0.4636466253093248,25.000743304699046,25.000723496200965,25.000749823840874,25.000777389717314,25.00072054626782,25.000720637225236,25.000779496664713,25.000755303053435,2.4999991925321536,2.4999991925321536,2.4999991925321536,2.4999991925321536,2.4999991925321536,2.4999991925321536,2.4999991925321536,2.4999991925321536,25.000746249708676,25.000779496664713,25.00072054626782,5.8950396891077617e-05
2120,0.5888888888888889,164.6872813098722,200.00002454646597,20.00000122732326,0.4636466253093248,25.000743304761325,25.000723496261482,25.000749823903664,25.00077738978255,25.000720546328072,25.000720637285493,25.000779496730125,25.000755303116648,2.5000001534154075,2.5000001534154075,2.5000001534154075,2.5000001534154075,2.5000001534154075,2.5000001534154075,2.5000001534154075,2.5000001534154075,25.000746249771172,25.000779496730125,25.000720546328072,5.895040205317059e-05
2121,0.5891666666666666,164.6872813098722,200.00016857852972,20.00000842892471,0.4636466253093248,25.00074330481967,25.000723496318177,25.00074982396249,25.000777389843666,25.00072054638452,25.000720637341946,25.000779496791402,25.00075530317587,2.5000010536155886,2.5000010536155886,2.5000010536155886,2.5000010536155886,2.5000010536155886,2.5000010536155886,2.5000010536155886,2.5000010536155886,25.00074624982972,25.000779496791402,25.00072054638452,5.895040688130848e-05
2122,0.5894444444444444,164.6872813098722,200.00026110104224,20.00001305504785,0.4636466253093248,25.00074330485715,25.0007234963546,25.000749824000277,25.000777389882924,25.00072054642078,25.00072063737821,25.000779496830766,25.00075530321391,2.5000016318809815,2.5000016318809815,2.5000016318809815,2.5000016318809815,2.5000016318809815,2.5000016318809815,2.5000016318809815,2.5000016318809815,25.000746249867326,25.000779496830766,25.00072054642078,5.895040998638024e-05
2123,0.5897222222222223,164.6872813098722,200.00027787888413,20.000013893939382,0.4636466253093248,25.000743304863946,25.000723496361204,25.00074982400713,25.000777389890043,25.000720546427356,25.000720637384784,25.000779496837904,25.00075530322081,2.5000017367424228,2.5000017367424228,2.5000017367424228,2.5000017367424228,2.5000017367424228,2.5000017367424228,2.5000017367424228,2.5000017367424228,25.000746249874148,25.000779496837904,25.000720546427356,5.8950410547709e-05
2124,0.59,164.6872813098722,200.00021224218463,20.000010612106415,0.4636466253093248,25.000743304837357,25.000723496335365,25.00074982398032,25.000777389862193,25.00072054640163,25.00072063735906,25.00077949680998,25.000755303193824,2.500001326513302,2.500001326513302,2.500001326513302,2.500001326513302,2.500001326513302,2.500001326513302,2.500001326513302,2.500001326513302,25.000746249847463,25.00077949680998,25.00072054640163,5.895040834857923e-05
2125,0.5902777777777778,164.6872813098722,200.0000750863365,20.00000375431647,0.4636466253093248,25.000743304781796,25.000723496281378,25.000749823924306,25.000777389803993,25.00072054634788,25.000720637305303,25.000779496751626,25.000755303137428,2.5000004692895588,2.5000004692895588,2.5000004692895588,2.5000004692895588,2.5000004692895588,2.5000004692895588,2.5000004692895588,2.5000004692895588,25.000746249791714,25.000779496751626,25.00072054634788,5.895040374781502e-05
2126,0.5905555555555555,164.6872813098722,199.99989487196345,19.999994743597483,0.4636466253093248,25.000743304708795,25.00072349621044,25.0007498238507,25.000777389727528,25.00072054627725,25.000720637234668,25.000779496674955,25.00075530306333,2.4999993429496854,2.4999993429496854,2.4999993429496854,2.4999993429496854,2.4999993429496854,2.4999993429496854,2.4999993429496854,2.4999993429496854,25.00074624971846,25.000779496674955,25.00072054627725,5.895039770464905e-05
2127,0.5908333333333333,164.6872813098722,199.99971762485578,19.999985881237805,0.4636466253093248,25.00074330463699,25.000723496140672,25.00074982377831,25.000777389652317,25.000720546207788,25.000720637165198,25.00077949659954,25.000755302990452,2.4999982351547256,2.4999982351547256,2.4999982351547256,2.4999982351547256,2.4999982351547256,2.4999982351547256,2.4999982351547256,2.4999982351547256,25.000746249646408,25.00077949659954,25.000720546207788,5.895039175385364e-05
2128,0.5911111111111111,164.6872813098722,199.99960693591711,19.9999803467862,0.4636466253093248,25.000743304592152,25.000723496097102,25.000749823733102,25.00077738960535,25.000720546164406,25.000720637121816,25.00077949655245,25.000755302944942,2.499997543348275,2.499997543348275,2.499997543348275,2.499997543348275,2.499997543348275,2.499997543348275,2.499997543348275,2.499997543348275,25.000746249601413,25.00077949655245,25.000720546164406,5.8950388044820556e-05
2129,0.5913888888888889,164.6872813098722,199.9996437698919,19.999982188486662,0.4636466253093248,25.000743304607074,25.000723496111597,25.000749823748144,25.00077738962098,25.00072054617884,25.00072063713625,25.00077949656812,25.000755302960087,2.4999977735608327,2.4999977735608327,2.4999977735608327,2.4999977735608327,2.4999977735608327,2.4999977735608327,2.4999977735608327,2.4999977735608327,25.00074624961639,25.00077949656812,25.00072054617884,5.8950389281164917e-05
2130,0.5916666666666667,164.6872813098722,199.99984776348796,19.99999238817295,0.4636466253093248,25.00074330468971,25.000723496191895,25.00074982383146,25.000777389707537,25.000720546258787,25.000720637216205,25.00077949665491,25.000755303043963,2.4999990485216186,2.4999990485216186,2.4999990485216186,2.4999990485216186,2.4999990485216186,2.4999990485216186,2.4999990485216186,2.4999990485216186,25.000746249699308,25.00077949665491,25.000720546258787,5.895039612369146e-05
2131,0.5919444444444445,164.6872813098722,200.0001087679778,20.000005438398148,0.4636466253093248,25.000743304795442,25.000723496294636,25.00074982393806,25.000777389818285,25.000720546361077,25.000720637318505,25.000779496765958,25.000755303151276,2.5000006797997685,2.5000006797997685,2.5000006797997685,2.5000006797997685,2.5000006797997685,2.5000006797997685,2.5000006797997685,2.5000006797997685,25.000746249805402,25.000779496765958,25.000720546361077,5.895040488113068e-05
2132,0.5922222222222222,164.6872813098722,200.0003345674268,20.000016728364344,0.4636466253093248,25.00074330488691,25.000723496383515,25.00074982403028,25.000777389914095,25.00072054644957,25.000720637407003,25.000779496862027,25.00075530324412,2.500002091045543,2.500002091045543,2.500002091045543,2.500002091045543,2.500002091045543,2.500002091045543,2.500002091045543,2.500002091045543,25.00074624989719,25.000779496862027,25.00072054644957,5.8950412455516243e-05
2133,0.5925,164.6872813098722,200.00046218517718,20.000023109245507,0.4636466253093248,25.00074330493861,25.00072349643375,25.0007498240824,25.000777389968246,25.000720546499586,25.00072063745702,25.000779496916323,25.000755303296593,2.5000028886556884,2.5000028886556884,2.5000028886556884,2.5000028886556884,2.5000028886556884,2.5000028886556884,2.5000028886556884,2.5000028886556884,25.000746249949067,25.000779496916323,25.000720546499586,5.8950416736536226e-05
2134,0.5927777777777777,164.6872813098722,200.00045788401306,20.000022894187552,0.4636466253093248,25.000743304936865,25.000723496432055,25.000749824080646,25.000777389966423,25.000720546497902,25.000720637455338,25.000779496914493,25.000755303294824,2.500002861773444,2.500002861773444,2.500002861773444,2.500002861773444,2.500002861773444,2.500002861773444,2.500002861773444,2.500002861773444,25.00074624994732,25.000779496914493,25.000720546497902,5.8950416590874966e-05
2135,0.5930555555555556,164.6872813098722,200.00031716629158,20.000015858308295,0.4636466253093248,25.00074330487986,25.00072349637667,25.000749824023174,25.000777389906713,25.000720546442754,25.000720637400182,25.000779496854623,25.000755303236964,2.500001982288537,2.500001982288537,2.500001982288537,2.500001982288537,2.500001982288537,2.500001982288537,2.500001982288537,2.500001982288537,25.000746249890117,25.000779496854623,25.000720546442754,5.8950411869318486e-05
2136,0.5933333333333334,164.6872813098722,200.000064773955,20.000003238697488,0.4636466253093248,25.00074330477762,25.000723496277317,25.000749823920096,25.00077738979962,25.00072054634384,25.00072063730126,25.000779496747242,25.00075530313319,2.500000404837186,2.500000404837186,2.500000404837186,2.500000404837186,2.500000404837186,2.500000404837186,2.500000404837186,2.500000404837186,25.000746249787525,25.000779496747242,25.00072054634384,5.895040340320179e-05
2137,0.5936111111111111,164.6872813098722,199.99975468841106,19.99998773441679,0.4636466253093248,25.000743304652005,25.00072349615526,25.00074982379345,25.00077738966804,25.00072054622231,25.000720637179725,25.000779496615312,25.000755303005693,2.499998466802099,2.499998466802099,2.499998466802099,2.499998466802099,2.499998466802099,2.499998466802099,2.499998466802099,2.499998466802099,25.000746249661475,25.000779496615312,25.00072054622231,5.895039300085614e-05
2138,0.5938888888888889,164.6872813098722,199.99947013034682,19.999973506499792,0.4636466253093248,25.000743304536734,25.00072349604325,25.000749823677232,25.0007773895473,25.00072054611079,25.000720637068195,25.000779496494246,25.00075530288869,2.499996688312474,2.499996688312474,2.499996688312474,2.499996688312474,2.499996688312474,2.499996688312474,2.499996688312474,2.499996688312474,25.000746249545806,25.000779496494246,25.00072054611079,5.895038345471448e-05
2139,0.5941666666666666,164.6872813098722,199.9993235596116,19.999966177951983,0.4636466253093248,25.000743304477357,25.000723495985554,25.00074982361737,25.000777389485105,25.000720546053348,25.000720637010748,25.000779496431885,25.000755302828424,2.499995772243998,2.499995772243998,2.499995772243998,2.499995772243998,2.499995772243998,2.499995772243998,2.499995772243998,2.499995772243998,25.000746249486223,25.000779496431885,25.000720546053348,5.895037853775875e-05
2140,0.5944444444444444,164.6872813098722,199.9994464865756,19.99997232430963,0.4636466253093248,25.000743304527155,25.00072349603394,25.000749823667576,25.000777389537266,25.000720546101523,25.00072063705893,25.000779496484185,25.000755302878968,2.499996540538704,2.499996540538704,2.499996540538704,2.499996540538704,2.499996540538704,2.499996540538704,2.499996540538704,2.499996540538704,25.00074624953619,25.000779496484185,25.000720546101523,5.895038266245933e-05
2141,0.5947222222222223,164.6872813098722,199.99974303161602,19.999987151576676,0.4636466253093248,25.000743304647283,25.00072349615067,25.000749823788688,25.000777389663096,25.000720546217742,25.000720637175156,25.000779496610352,25.000755303000897,2.4999983939470845,2.4999983939470845,2.4999983939470845,2.4999983939470845,2.4999983939470845,2.4999983939470845,2.4999983939470845,2.4999983939470845,25.00074624965674,25.000779496610352,25.000720546217742,5.8950392610057634e-05
2142,0.595,164.6872813098722,200.0000482708435,20.000002413542028,0.4636466253093248,25.000743304770932,25.000723496270822,25.000749823913356,25.000777389792614,25.00072054633737,25.00072063729479,25.00077949674022,25.0007553031264,2.5000003016927534,2.5000003016927534,2.5000003016927534,2.5000003016927534,2.5000003016927534,2.5000003016927534,2.5000003016927534,2.5000003016927534,25.000746249780814,25.00077949674022,25.00072054633737,5.8950402848978456e-05
2143,0.5952777777777778,164.6872813098722,200.00026940548844,20.000013470269884,0.4636466253093248,25.000743304860514,25.000723496357868,25.00074982400367,25.000777389886448,25.000720546424034,25.000720637381463,25.0007794968343,25.000755303217325,2.5000016837837356,2.5000016837837356,2.5000016837837356,2.5000016837837356,2.5000016837837356,2.5000016837837356,2.5000016837837356,2.5000016837837356,25.0007462498707,25.0007794968343,25.000720546424034,5.895041026704462e-05
2144,0.5955555555555555,164.6872813098722,200.000351398438,20.00001756991418,0.4636466253093248,25.000743304893728,25.00072349639014,25.000749824037158,25.000777389921236,25.00072054645617,25.0007206374136,25.000779496869185,25.000755303251037,2.5000021962392727,2.5000021962392727,2.5000021962392727,2.5000021962392727,2.5000021962392727,2.5000021962392727,2.5000021962392727,2.5000021962392727,25.000746249904033,25.000779496869185,25.00072054645617,5.8950413016845005e-05
2145,0.5958333333333333,164.6872813098722,200.0002769744682,20.000013848718616,0.4636466253093248,25.00074330486358,25.000723496360845,25.000749824006764,25.00077738988966,25.000720546427,25.00072063738443,25.000779496837524,25.000755303220437,2.500001731089827,2.500001731089827,2.500001731089827,2.500001731089827,2.500001731089827,2.500001731089827,2.500001731089827,2.500001731089827,25.000746249873778,25.000779496837524,25.000720546427,5.895041052284e-05
2146,0.5961111111111111,164.6872813098722,200.0000666203381,20.00000333101663,0.4636466253093248,25.000743304778368,25.000723496278045,25.00074982392085,25.0007773898004,25.00072054634456,25.000720637301985,25.000779496748027,25.000755303133946,2.5000004163770786,2.5000004163770786,2.5000004163770786,2.5000004163770786,2.5000004163770786,2.5000004163770786,2.5000004163770786,2.5000004163770786,25.000746249788275,25.000779496748027,25.00072054634456,5.8950403467150636e-05
2147,0.5963888888888889,164.6872813098722,199.9997785846893,19.9999889292314,0.4636466253093248,25.000743304661686,25.000723496164667,25.00074982380321,25.000777389678184,25.000720546231676,25.00072063718909,25.00077949662548,25.000755303015517,2.499998616153925,2.499998616153925,2.499998616153925,2.499998616153925,2.499998616153925,2.499998616153925,2.499998616153925,2.499998616153925,25.00074624967119,25.00077949662548,25.000720546231676,5.895039380376943e-05
2148,0.5966666666666667,164.6872813098722,199.99950887781907,19.99997544387588,0.4636466253093248,25.000743304552433,25.0007234960585,25.000749823693056,25.00077738956374,25.000720546125976,25.000720637083383,25.00077949651073,25.000755302904622,2.499996930484485,2.499996930484485,2.499996930484485,2.499996930484485,2.499996930484485,2.499996930484485,2.499996930484485,2.499996930484485,25.00074624956156,25.00077949651073,25.000720546125976,5.895038475500769e-05
2149,0.5969444444444445,164.6872813098722,199.99939127151816,19.99996956355275,0.4636466253093248,25.00074330450479,25.00072349601221,25.000749823645023,25.00077738951384,25.000720546079886,25.000720637037286,25.000779496460694,25.000755302856266,2.4999961954440937,2.4999961954440937,2.4999961954440937,2.4999961954440937,2.4999961954440937,2.4999961954440937,2.4999961954440937,2.4999961954440937,25.000746249513753,25.000779496460694,25.000720546079886,5.895038080794279e-05
2150,0.5972222222222222,164.6872813098722,199.99954572115607,19.999977286044906,0.4636466253093248,25.000743304567354,25.000723496073004,25.000749823708105,25.000777389579376,25.000720546140418,25.00072063709782,25.000779496526405,25.00075530291977,2.4999971607556133,2.4999971607556133,2.4999971607556133,2.4999971607556133,2.4999971607556133,2.4999971607556133,2.4999971607556133,2.4999971607556133,25.00074624957653,25.000779496526405,25.000720546140418,5.8950385987799336e-05
2151,0.5975,164.6872813098722,199.99977618748582,19.99998880937116,0.4636466253093248,25.000743304660716,25.000723496163722,25.00074982380223,25.000777389677165,25.00072054623074,25.000720637188152,25.000779496624457,25.000755303014532,2.499998601171395,2.499998601171395,2.499998601171395,2.499998601171395,2.499998601171395,2.499998601171395,2.499998601171395,2.499998601171395,25.000746249670215,25.000779496624457,25.00072054623074,5.89503937185043e-05
2152,0.5977777777777777,164.6872813098722,199.99997546557,19.999998773278463,0.4636466253093248,25.00074330474144,25.000723496242163,25.00074982388362,25.000777389761723,25.000720546308838,25.000720637266255,25.000779496709242,25.00075530309647,2.499999846659808,2.499999846659808,2.499999846659808,2.499999846659808,2.499999846659808,2.499999846659808,2.499999846659808,2.499999846659808,25.00074624975122,25.000779496709242,25.000720546308838,5.8950400404711445e-05
2153,0.5980555555555556,164.6872813098722,200.00009449528525,20.000004724763706,0.4636466253093248,25.00074330478966,25.000723496289016,25.000749823932235,25.00077738981223,25.000720546355485,25.00072063731291,25.000779496759883,25.000755303145407,2.500000590595463,2.500000590595463,2.500000590595463,2.500000590595463,2.500000590595463,2.500000590595463,2.500000590595463,2.500000590595463,25.000746249799604,25.000779496759883,25.000720546355485,5.895040439796162e-05
2154,0.5983333333333334,164.6872813098722,200.000111367935,20.000005568395977,0.4636466253093248,25.000743304796494,25.00072349629566,25.000749823939124,25.00077738981939,25.0007205463621,25.00072063731952,25.000779496767063,25.000755303152346,2.500000696049497,2.500000696049497,2.500000696049497,2.500000696049497,2.500000696049497,2.500000696049497,2.500000696049497,2.500000696049497,25.00074624980646,25.000779496767063,25.0007205463621,5.8950404962843095e-05
2155,0.5986111111111111,164.6872813098722,200.00003132633327,20.0000015663166,0.4636466253093248,25.00074330476407,25.000723496264154,25.000749823906435,25.000777389785426,25.00072054633073,25.00072063728815,25.000779496733006,25.000755303119437,2.500000195789575,2.500000195789575,2.500000195789575,2.500000195789575,2.500000195789575,2.500000195789575,2.500000195789575,2.500000195789575,25.000746249773925,25.000779496733006,25.00072054633073,5.8950402276991554e-05
2156,0.5988888888888889,164.6872813098722,199.99988676479856,19.999994338239127,0.4636466253093248,25.00074330470551,25.00072349620725,25.000749823847393,25.000777389724085,25.000720546274074,25.000720637231492,25.000779496671505,25.000755303059996,2.499999292279891,2.499999292279891,2.499999292279891,2.499999292279891,2.499999292279891,2.499999292279891,2.499999292279891,2.499999292279891,25.000746249715164,25.000779496671505,25.000720546274074,5.8950397431090096e-05
2157,0.5991666666666666,164.6872813098722,199.9997372290726,19.999986861449315,0.4636466253093248,25.000743304644935,25.00072349614839,25.000749823786318,25.000777389660637,25.00072054621547,25.000720637172883,25.000779496607883,25.000755302998513,2.4999983576811644,2.4999983576811644,2.4999983576811644,2.4999983576811644,2.4999983576811644,2.4999983576811644,2.4999983576811644,2.4999983576811644,25.000746249654384,25.000779496607883,25.00072054621547,5.895039241465838e-05
