cycle_sec	speed_mph
1392	29.08881309853667
1393	32.04506799881667
1394	34.81672437880667
1395	37.370746469446665
1396	39.66174729080333
1397	41.64999463411667
1398	43.32894086953333
1399	44.73482117611667
1400	45.93236780406668
1401	46.98757788648
1402	47.943383042220006
1403	48.81280412627
1404	49.58787981573334
1405	50.25216663115334
1406	50.79896813283
1407	51.253358766926674
1408	51.67173743663
1409	52.11117268883668
1410	52.598003853006674
1411	53.1206237669
1412	53.646517495720005
1413	54.14614630010333
1414	54.60596849090334
1415	55.0291090732
1416	55.427249614156665
1417	55.80961631936667
1418	56.18015264786666
1419	56.53908181422666
1420	56.88201393037
1421	57.20329422482335
1422	57.49979769250667
1423	57.76944099656667
1424	58.013637829946674
1425	58.24042392016667
1426	58.45984392667667
1427	58.68060322120667
1428	58.90731490650334
1429	59.13201765997001
1430	59.334919782
1431	59.49868493435667
1432	59.61847679962334
1433	59.70285193948334
1434	59.76788180917667
1435	59.82472714150334
1436	59.87353674621001
1437	59.91111121329334
1438	59.939310664736674
1439	59.96453392084667
1440	59.991766108886665
1441	60.016691745403335
1442	60.01996556033
1443	59.97517381948333
1444	59.87145340945667
1445	59.72733114676
1446	59.57963744954333
1447	59.46014320387
1448	59.37762818609334
1449	59.31736022909333
1450	59.26051489676667
1451	59.20158622758667
1452	59.14570815876333
1453	59.10099082274001
1454	59.07837173764666
1455	59.08960687537
1456	59.14102065099333
1457	59.22881841562667
1458	59.336705499260006
1459	59.44102114827333
1460	59.525098668640005
1461	59.58737555757
1462	59.635664328113336
1463	59.67941440063333
1464	59.72532221483001
1465	59.77487586837
1466	59.82658726358667
1467	59.87792663448667
1468	59.92227194599334
1469	59.94898329987
1470	59.9487600852
1471	59.91810527248667
1472	59.86312006224334
1473	59.801512817323335
1474	59.75642345688333
1475	59.74303057748334
1476	59.75939965221667
1477	59.79005446493
1478	59.81765867738667
1479	59.83439977653667
1480	59.84496527025
1481	59.85739088614667
1482	59.87621532205
1483	59.905828466436674
1484	59.94905770469333
1485	60.00054588534
1486	60.048090606950005
1487	60.08105197118667
1488	60.10009962176001
1489	60.11929608218001
1490	60.15277828048001
1491	60.20009978752
1492	60.2478677238
1493	60.28350766387668
1494	60.30501067572
1495	60.31542735968667
1496	60.30984699323667
1497	60.27413264833667
1498	60.196007518836666
1499	60.07323945823667
1500	59.912822525630006
1501	59.72495019041333
1502	59.520262351123336
1503	59.314830463
1504	59.13142242088333
1505	58.98953230468667
1506	58.895484529793336
1507	58.83930884137667
1508	58.79645162753667
1509	58.735886050943336
1510	58.63097516274333
1511	58.46817727379
1512	58.25277513104
1513	58.00418840948333
1514	57.74012547177334
1515	57.46467858659334
1516	57.17055607525667
1517	56.85165673715
1518	56.51006390902667
1519	56.14265258570668
1520	55.72047926691334
1521	55.19168374748333
1522	54.519584419113336
1523	53.73565454827334
1524	52.958718736626665
1525	52.34398557474667
1526	51.99725880951333
1527	51.92769024189667
1528	52.06466963555334
1529	52.31214028386
1530	52.59725980407333
1531	52.881486465706665
1532	53.145847023010006
1533	53.38379384593
1534	53.60328825746334
1535	53.81921123437667
1536	54.03677111880333
1537	54.24510479753668
1538	54.43022415199
1539	54.594956567850005
1540	54.767724711430006
1541	54.98907924494667
1542	55.28201127821001
1543	55.63483924395668
1544	56.01408094398666
1545	56.38595656040667
1546	56.72301069060667
1547	56.99987126853
1548	57.19146384801334
1549	57.28097292498334
1550	57.2724163632
1551	57.191538252936674
1552	57.06951424117001
1553	56.92435031004668
1554	56.75760896225667
1555	56.56862055369
1556	56.37234046643667
1557	56.20522709423
1558	56.11214658274
1559	56.12122397878667
1560	56.22739974998333
1561	56.39860539097334
1562	56.59540631239
1563	56.786478057710006
1564	56.95113606874667
1565	57.07249043650334
1566	57.13313041802
1567	57.11951432405
1568	57.02985643733333
1569	56.881344286360005
1570	56.714751748316665
1571	56.58737058477
1572	56.54934968844667
1573	56.61876944631667
1574	56.77598696882
1575	56.98007956902333
1576	57.19429123370001
1577	57.40136002933667
1578	57.59845857024667
1579	57.785438046883336
1580	57.963042507980006
1581	58.13618267587668
1582	58.31363832722667
1583	58.50471007244667
1584	58.713787800013336
1585	58.937300075306666
1586	59.16624390710333
1587	59.387300821226674
1588	59.58201840589
1589	59.733283537526674
1590	59.83573906455667
1591	59.89883440714334
1592	59.941468406413335
1593	59.981200615173336
1594	60.02331378018
1595	60.061037057010005
1596	60.08655793261334
1597	60.098611524093336
1598	60.10151331460334
1599	60.10091807551667
1600	60.10009962176001
1601	60.099429977750006
1602	60.09980200226667
1603	60.10463831978333
1604	60.11483178908001
1605	60.12212346776666
1606	60.11126035456
1607	60.06959361879333
1608	59.99630480681
1609	59.90493560775667
1610	59.81445926728333
1611	59.73722699646334
1612	59.67740546870333
1613	59.63648278187
1614	59.615426199366674
1615	59.61267321860334
1616	59.62294109272333
1617	59.63945897720334
1618	59.65768817412
1619	59.67814951753667
1620	59.70463765674334
1621	59.73648294763
1622	59.764012755163336
1623	59.77301574628667
1624	59.75047106601667
1625	59.68536679140001
1626	59.56884874116
1627	59.39898238819
1628	59.18618441635667
1629	58.95158581318667
1630	58.71735923453333
1631	58.49652553508
1632	58.29511151081667
1633	58.12673325551334
1634	58.01847414746334
1635	57.99637589653333
1636	58.06609327399667
1637	58.20932267811333
1638	58.39831108658
1639	58.61140667790667
1640	58.83603502645
1641	59.064160404590005
1642	59.28863994338667
1643	59.50106589070334
1644	59.68975667967667
1645	59.837524781716674
1646	59.921974326500006
1647	59.921602302083336
1648	59.82316463891333
1649	59.62323871231667
1650	59.32450309803333
1651	58.932761377283335
1652	58.45932309251334
1653	57.92554244582
1654	57.361999844993335
1655	56.80254951285
1656	56.27821828662
1657	55.81303894414
1658	55.42471984806333
1659	55.12925804880668
1660	54.94138571359
1661	54.86854333094667
1662	54.904480890516666
1663	55.02657930710667
1664	55.19785935292
1665	55.376877506860005
1666	55.53483907819667
1667	55.66504762733
1668	55.77390197446667
1669	55.86616403220001
1670	55.93818796108667
1671	55.98030112609334
1672	55.98707197071668
1673	55.96489931486334
1674	55.92650639412334
1675	55.88030096033333
1676	55.824348486686674
1677	55.74681859627333
1678	55.63409519512334
1679	55.48230922922333
1680	55.30277024112
1681	55.11556754991333
1682	54.93721903998334
1683	54.77598365362
1684	54.636995328033336
1685	54.52657847830667
1686	54.450834305153336
1687	54.41251578923666
1688	54.411027691570006
1689	54.44733727555667
1690	54.52925705424667
1691	54.66846859450334
1692	54.86802249668334
1693	55.1116984959
1694	55.36809773040667
1695	55.60835110485001
1696	55.822265149833335
1697	56.01884285668
1698	56.20902174332
1699	56.38461727248667
1700	56.51690915847333
1701	56.579260452326665
1702	56.57048067587333
1703	56.51787642197667
1704	56.45872453822667
1705	56.41571851454
1706	56.38818870700667
1707	56.362965450896674
1708	56.32687908158
1709	56.266983148996665
1710	56.16214666562
1711	55.9800035066
1712	55.68908040526667
1713	55.279704726686674
1714	54.77672770255334
1715	54.22866131788
1716	53.672335990916665
1717	53.10365945308
1718	52.48996795962667
1719	51.8125858844
1720	51.09785255676
1721	50.41027701233667
1722	49.80759744193667
1723	49.29256682622333
1724	48.80752137941334
1725	48.27396394739
1726	47.63943908600334
1727	46.88854498422334
1728	45.99747207858333
1729	44.87261902363
1730	43.34657482736333
1731	41.250068376
1732	38.50951323806333
1733	35.199463108433335
1734	31.503177219580003
1735	27.6071886187
1736	23.621690940950003
1737	19.5781574527
1738	15.487451267156668
1739	11.473084493953335
1740	7.941605425883334
1741	5.5631044594866665
1742	4.9450974826900005
1743	6.259906209733334
1744	9.141160985693336
1745	12.91341426234
1746	16.979343621113337
1747	21.03917177927333
1748	24.99513071756
1749	28.77318757535667
1750	32.28733030509
1751	35.483094530980004
1752	38.34388796352334
1753	40.86896655378668
1754	43.06748210284001
1755	44.97113109162333
1756	46.63794933073667
1757	48.12641905992
1758	49.46034984244
1759	50.62835773092667
1760	51.61965401699668
1761	52.45239349254334
1762	53.165564317593336
1763	53.784240938310006
1764	54.29287273381667
1765	54.64800725108667
1766	54.822635516750005
1767	54.83907899630667
1768	54.75968898381001
1769	54.64823046575667
1770	54.536846352526666
1771	54.41846818010333
1772	54.26511971161334
1773	54.05745567689
1774	53.803735018223335
1775	53.54168101244333
1776	53.324939581773336
1777	53.19525186680334
1778	53.16191847815
1779	53.21043046336334
1780	53.324790772026674
1781	53.498079749670005
1782	53.72992537207667
1783	54.01816989747
1784	54.34927163680333
1785	54.69644483137667
1786	55.03067157579
1787	55.33580601018
1788	55.613782661453335
1789	55.87620869165
1790	56.13171506757666
1791	56.378144047456665
1792	56.60091227391667
1793	56.7746476809
1794	56.86668652396334
1795	56.84935018572666
1796	56.72092735375333
1797	56.513709748370005
1798	56.27814388169667
1799	56.06058399727001
1800	55.89019681013667
1801	55.7768781699
1802	55.715568544473335
1803	55.69175898120667
1804	55.693470293543335
1805	55.72851499443333
1806	55.8237532476
1807	55.99763746443001
1808	56.23484023851667
1809	56.49280197561334
1810	56.733204159803336
1811	56.94243069711667
1812	57.11891908496334
1813	57.24674667775001
1814	57.29138960895
1815	57.22554128550001
1816	57.05478207385
1817	56.80961797696667
1818	56.51244486537333
1819	56.161253807040005
1820	55.74473525942
1821	55.26221957870333
1822	54.72650440500334
1823	54.15269393005667
1824	53.54651732996
1825	52.90752817557334
1826	52.25298840011
1827	51.64160345808
1828	51.16660267072
1829	50.914221300073336
1830	50.91459332449
1831	51.122406168960005
1832	51.44621622950667
1833	51.80559182520667
1834	52.172705528933335
1835	52.57062285522
1836	53.036843866126674
1837	53.5849102508
1838	54.18825946521
1839	54.79034379652334
1840	55.33498755642334
1841	55.79741391824
1842	56.18960206833
1843	56.53960264849
1844	56.86921629005667
1845	57.185065027906674
1846	57.48439588117667
1847	57.76780408905334
1848	58.04079561306334
1849	58.301510330923335
1850	58.53454643150334
1851	58.72055864453667
1852	58.84972552534333
1853	58.92532088875
1854	58.95605010638667
1855	58.94399651490667
1856	58.87502318627666
1857	58.71936816636334
1858	58.44459092519334
1859	58.03075095351333
1860	57.479410753913335
1861	56.81423107991334
1862	56.07167032524667
1863	55.29309760608668
1864	54.52970348348667
1865	53.84443449048667
1866	53.29621929606667
1867	52.92092105487334
1868	52.72612906538667
1869	52.700533784860006
1870	52.82709649465001
1871	53.08736478317
1872	53.45961242400667
1873	53.923006049326666
1874	54.46512004313334
1875	55.080299634253336
1876	55.75783051922667
1877	56.469364436763335
1878	57.16333880139334
1879	57.76929218682
1880	58.21185244420667
1881	58.432537333813336
1882	58.412894444053336
1883	58.184322636673336
1884	57.81512559609334
1885	57.38424690567
1886	56.95790691327
1887	56.57836759364666
1888	56.26623910006334
1889	56.028441086890005
1890	55.86311343184333
1891	55.76296445633668
1892	55.717651881226665
1893	55.711104251373335
1894	55.72040486199
1895	55.72382748666334
1896	55.70961615360667
1897	55.67658038454668
1898	55.62806839943334
1899	55.56355936390334
1900	55.47434790652667
1901	55.348008411406674
1902	55.17576110209
1903	54.95247204146667
1904	54.67032871658667
1905	54.32010492185667
1906	53.903660779160006
1907	53.43818381708666
1908	52.93379310001001
1909	52.35678321506001
1910	51.61652901181667
1911	50.59651244004
1912	49.20491787143667
1913	47.40484048293333
1914	45.20892910489667
1915	42.65587427766
1916	39.796643347806665
1917	36.697010233663335
1918	33.433463157316666
1919	30.069023056630005
1920	26.661353717586667
1921	23.34780655836
1922	20.399661790623338
1923	18.12175622907333
1924	16.683286582770002
1925	16.042437306200004
1926	16.010592015313332
1927	16.389387286003334
1928	17.046308017813335
1929	17.873541531933334
1930	18.733364385673333
1931	19.47763645277667
1932	20.011342694546663
1933	20.324289641886672
1934	20.46178986980667
1935	20.47719168103667
1936	20.393262970516663
1937	20.1875334628
1938	19.83887217056
1939	19.38083569702
1940	18.88462951741
1941	18.41907815041333
1942	18.039762045560003
1943	17.803080105536665
1944	17.769746716983335
1945	17.93098210334667
1946	18.14154792848
1947	18.22123556057
1948	18.116696696886667
1949	17.91989577537
1950	17.766696116726667
1951	17.724657356543336
1952	17.75494014484
1953	17.798094978273333
1954	17.864389730963335
1955	17.99757447563
1956	18.20791708619333
1957	18.476667531673336
1958	18.775998384943332
1959	19.075552452883336
1960	19.33351419008
1961	19.455538201846668
1962	19.31677309083
1963	18.881281297560005
1964	18.26230705725
1965	17.666175116703332
1966	17.272201249353333
1967	17.078004498953334
1968	16.875176781746667
1969	16.452185009196665
1970	15.794966657893337
1971	15.095858356153334
1972	14.614384343763335
1973	14.471973393503337
1974	14.54868483016
1975	14.636333784946666
1976	14.644592727236668
1977	14.587003346076669
1978	14.461259089943333
1979	14.20426461635
1980	13.727403706906667
1981	13.01631621871
1982	12.166240404826668
1983	11.289527642090002
1984	10.46675842107
1985	9.761474513923332
1986	9.20358668441
1987	8.77970205321
1988	8.428510994886667
1989	8.024938897356666
1990	7.386917006433333
1991	6.30737652652
1992	4.692418492430001
1993	2.828948141636667
1994	0.0
